ChunkId,ChunkSize,Compressor,File,Original Compress Time,Original Decompress Time,Original Size,Original Size Compreseed,Prep: Total compressed size,Prep: Total compression time,Prep: Total decompression time,PreprocessingTime,TemplateSize,UniqueNumTemplates,UniqueNumVariables,VariableSize
76,2M,deflate,Spark,0.14255,0.018387,2097139,120187.0,110212.0,2.720767,2.602783,3.106841,744836,13,16232,486310
76,2M,lz4,Spark,0.016203,0.018761,2097139,227238.0,226428.0,1.859543,1.896965,3.106841,744836,13,16232,486310
19,2M,gzip,Spark,0.028026,0.0158,2097063,121410.0,125752.0,8.207115,8.226412,3.5752,779600,65,13372,377815
19,2M,deflate,Spark,0.150339,0.019579,2097063,125743.0,212593.0,12.625353,12.529193,3.5752,779600,65,13372,377815
19,2M,lz4,Spark,0.015065,0.015479,2097063,240475.0,253925.0,8.29156,8.364878,3.5752,779600,65,13372,377815
0,2M,gzip,Spark,0.040711,0.016658,1859724,335059.0,574181.0,2.813448,2.768493,0.73734,12211,38,1132,90226
0,2M,deflate,Spark,0.2759,0.024131,1859724,292572.0,500727.0,4.307753,3.960917,0.73734,12211,38,1132,90226
0,2M,lz4,Spark,0.016339,0.014126,1859724,533167.0,930061.0,2.765054,2.801982,0.73734,12211,38,1132,90226
72,2M,gzip,Spark,0.030689,0.016422,2097123,164939.0,111931.0,7.962572,7.848695,3.460781,658071,68,12864,523298
72,2M,deflate,Spark,0.16038,0.02398,2097123,166388.0,199920.0,12.299065,12.321408,3.460781,658071,68,12864,523298
72,2M,lz4,Spark,0.014855,0.014152,2097123,318567.0,202376.0,8.148317,8.351029,3.460781,658071,68,12864,523298
36,2M,gzip,Spark,0.030122,0.015794,2097128,111923.0,89717.0,1.82438,1.803001,3.461189,823431,13,14283,398753
36,2M,deflate,Spark,0.147811,0.019973,2097128,118241.0,108866.0,2.738646,2.637437,3.461189,823431,13,14283,398753
36,2M,lz4,Spark,0.016394,0.013965,2097128,227296.0,215639.0,1.852874,1.88285,3.461189,823431,13,14283,398753
45,2M,gzip,Spark,0.032116,0.016732,2097109,130857.0,105029.0,1.838496,1.803542,3.257924,755522,13,15224,472891
45,2M,deflate,Spark,0.148306,0.020239,2097109,135755.0,125401.0,2.81097,2.637648,3.257924,755522,13,15224,472891
45,2M,lz4,Spark,0.017026,0.0155,2097109,267937.0,283575.0,1.841554,1.915488,3.257924,755522,13,15224,472891
95,2M,gzip,Spark,0.027403,0.016664,2097140,122012.0,123006.0,7.492345,7.441759,3.476351,761931,65,14265,427459
95,2M,deflate,Spark,0.143203,0.020049,2097140,128181.0,204454.0,11.831581,11.665572,3.476351,761931,65,14265,427459
95,2M,lz4,Spark,0.014771,0.013939,2097140,240851.0,248286.0,7.752152,7.962177,3.476351,761931,65,14265,427459
81,2M,gzip,Spark,0.028632,0.016749,2097105,120287.0,95284.0,1.863172,1.81363,3.45122,790014,13,14444,436588
81,2M,deflate,Spark,0.1453,0.022129,2097105,126161.0,117815.0,2.781687,2.620987,3.45122,790014,13,14444,436588
81,2M,lz4,Spark,0.015964,0.0148,2097105,253151.0,270823.0,1.875095,1.919021,3.45122,790014,13,14444,436588
34,2M,gzip,Spark,0.031614,0.015607,2097093,122954.0,96494.0,1.826703,1.77748,3.287673,738657,13,15263,498257
34,2M,deflate,Spark,0.143825,0.020204,2097093,127666.0,118234.0,2.750448,2.59976,3.287673,738657,13,15263,498257
34,2M,lz4,Spark,0.015972,0.018121,2097093,259464.0,286568.0,1.85685,1.876412,3.287673,738657,13,15263,498257
17,2M,gzip,Spark,0.043139,0.01877,1860717,335336.0,574241.0,2.733977,2.708836,0.732054,12543,35,1143,90661
17,2M,deflate,Spark,0.276653,0.023236,1860717,292216.0,501365.0,4.28217,3.917043,0.732054,12543,35,1143,90661
17,2M,lz4,Spark,0.016693,0.016029,1860717,534155.0,930219.0,2.74143,2.779805,0.732054,12543,35,1143,90661
44,2M,gzip,Spark,0.031017,0.016281,2097056,121035.0,93335.0,1.841404,1.820197,3.254177,736824,13,15070,500994
44,2M,deflate,Spark,0.141554,0.021384,2097056,125122.0,114830.0,2.709858,2.579503,3.254177,736824,13,15070,500994
44,2M,lz4,Spark,0.016569,0.01659,2097056,253883.0,232602.0,1.821544,1.889121,3.254177,736824,13,15070,500994
57,2M,gzip,Spark,0.030724,0.015464,2097142,121005.0,93222.0,1.851007,1.811625,3.269351,736529,13,15111,501289
57,2M,deflate,Spark,0.144369,0.019957,2097142,125137.0,115206.0,2.707035,2.588712,3.269351,736529,13,15111,501289
57,2M,lz4,Spark,0.013949,0.013853,2097142,254405.0,236899.0,1.8372,1.902249,3.269351,736529,13,15111,501289
69,2M,gzip,Spark,0.026969,0.016404,2097120,109316.0,87168.0,1.808462,1.783267,3.395958,792723,13,14549,433601
69,2M,deflate,Spark,0.138839,0.020772,2097120,114646.0,107853.0,2.675007,2.575891,3.395958,792723,13,14549,433601
69,2M,lz4,Spark,0.016072,0.015058,2097120,219697.0,217212.0,1.837558,1.8432,3.395958,792723,13,14549,433601
75,2M,gzip,Spark,0.029177,0.017261,2097103,108414.0,88950.0,1.82246,1.775663,3.389449,798557,13,14354,422537
75,2M,deflate,Spark,0.136629,0.020835,2097103,116840.0,109915.0,2.739213,2.596004,3.389449,798557,13,14354,422537
75,2M,lz4,Spark,0.016896,0.014563,2097103,224277.0,235804.0,1.869938,1.879899,3.389449,798557,13,14354,422537
86,2M,gzip,Spark,0.03203,0.017153,2097114,112516.0,86011.0,0.99516,0.989528,3.559923,853363,9,13832,358409
86,2M,deflate,Spark,0.150077,0.019571,2097114,120157.0,96616.0,1.521501,1.405705,3.559923,853363,9,13832,358409
86,2M,lz4,Spark,0.013991,0.014588,2097114,234750.0,214586.0,0.997669,1.036837,3.559923,853363,9,13832,358409
73,2M,gzip,Spark,0.030829,0.015736,2097118,123696.0,98453.0,1.834353,1.754079,3.38317,791296,13,14835,430431
73,2M,deflate,Spark,0.145592,0.021591,2097118,129812.0,119533.0,2.702101,2.599898,3.38317,791296,13,14835,430431
73,2M,lz4,Spark,0.017403,0.017125,2097118,254428.0,257863.0,1.864191,1.90818,3.38317,791296,13,14835,430431
67,2M,gzip,Spark,0.031639,0.01585,2097105,123446.0,92450.0,1.808016,1.823803,3.34279,735370,13,14915,500489
67,2M,deflate,Spark,0.146739,0.022091,2097105,128312.0,114211.0,2.680693,2.569929,3.34279,735370,13,14915,500489
67,2M,lz4,Spark,0.014599,0.015048,2097105,266439.0,240716.0,1.839069,1.852367,3.34279,735370,13,14915,500489
49,2M,gzip,Spark,0.029115,0.015922,2097084,124623.0,98006.0,1.813058,1.747181,3.337526,738097,13,15213,499874
49,2M,deflate,Spark,0.146037,0.021723,2097084,128346.0,119554.0,2.692587,2.606792,3.337526,738097,13,15213,499874
49,2M,lz4,Spark,0.015845,0.015431,2097084,263505.0,283718.0,1.829775,1.866722,3.337526,738097,13,15213,499874
96,2M,gzip,Spark,0.030002,0.016023,2097120,131978.0,120247.0,7.615422,7.54495,3.300406,713005,63,15097,477644
96,2M,deflate,Spark,0.14433,0.018125,2097120,133493.0,203469.0,11.874731,11.77641,3.300406,713005,63,15097,477644
96,2M,lz4,Spark,0.0148,0.015264,2097120,240705.0,249936.0,7.874356,7.945904,3.300406,713005,63,15097,477644
91,2M,gzip,Spark,0.030309,0.016043,2097130,123950.0,95752.0,1.829856,1.80513,3.308169,742820,13,15619,491157
91,2M,deflate,Spark,0.147232,0.021098,2097130,129313.0,117198.0,2.708674,2.591638,3.308169,742820,13,15619,491157
91,2M,lz4,Spark,0.016229,0.017459,2097130,261185.0,275223.0,1.868927,1.902458,3.308169,742820,13,15619,491157
88,2M,gzip,Spark,0.029449,0.017047,2097130,122970.0,93062.0,1.604514,1.601031,3.308563,739576,12,14989,497103
88,2M,deflate,Spark,0.143445,0.021793,2097130,128062.0,112566.0,2.380962,2.277322,3.308563,739576,12,14989,497103
88,2M,lz4,Spark,0.017989,0.015521,2097130,262333.0,267023.0,1.648986,1.658958,3.308563,739576,12,14989,497103
83,2M,gzip,Spark,0.042481,0.016806,1860876,335457.0,575111.0,2.902517,2.826704,0.74103,12544,34,1152,90785
83,2M,deflate,Spark,0.276444,0.022541,1860876,292763.0,503466.0,4.587456,4.175506,0.74103,12544,34,1152,90785
83,2M,lz4,Spark,0.01912,0.015753,1860876,534283.0,931033.0,2.880996,2.987109,0.74103,12544,34,1152,90785
92,2M,gzip,Spark,0.031758,0.015637,2097080,133607.0,98358.0,2.641589,2.61989,3.13896,733833,35,12709,375597
92,2M,deflate,Spark,0.147812,0.020022,2097080,130594.0,128286.0,3.972203,3.822957,3.13896,733833,35,12709,375597
92,2M,lz4,Spark,0.01591,0.015375,2097080,276577.0,276221.0,2.72675,2.7169,3.13896,733833,35,12709,375597
90,2M,gzip,Spark,0.04359,0.017648,1859079,334617.0,572603.0,2.317171,2.30708,0.733162,11973,33,1118,90042
90,2M,deflate,Spark,0.278899,0.022185,1859079,292512.0,495222.0,3.71187,3.368138,0.733162,11973,33,1118,90042
90,2M,lz4,Spark,0.017186,0.017269,1859079,532991.0,928746.0,2.370133,2.425673,0.733162,11973,33,1118,90042
98,2M,gzip,Spark,0.042668,0.017847,1861574,335438.0,575803.0,3.173587,3.11038,0.750653,12781,40,1153,90860
98,2M,deflate,Spark,0.279946,0.02368,1861574,292939.0,506894.0,4.916004,4.582302,0.750653,12781,40,1153,90860
98,2M,lz4,Spark,0.019374,0.011891,1861574,533991.0,931649.0,3.224305,3.231198,0.750653,12781,40,1153,90860
26,4M,gzip,Spark,0.056651,0.025327,4194227,331709.0,250635.0,12.225721,12.181629,7.923681,853680,122,25011,1609641
26,4M,deflate,Spark,0.305379,0.028406,4194227,325411.0,384791.0,19.563123,19.390448,7.923681,853680,122,25011,1609641
26,4M,lz4,Spark,0.021615,0.016618,4194227,582331.0,546768.0,12.560417,12.632228,7.923681,853680,122,25011,1609641
18,4M,gzip,Spark,0.051361,0.024696,4194220,268697.0,234056.0,2.502662,2.460246,7.072131,1852413,32,26276,478207
18,4M,deflate,Spark,0.299227,0.029625,4194220,266637.0,258875.0,3.706314,3.541508,7.072131,1852413,32,26276,478207
18,4M,lz4,Spark,0.021477,0.017882,4194220,513495.0,469917.0,2.518826,2.551946,7.072131,1852413,32,26276,478207
43,4M,gzip,Spark,0.050129,0.024838,4194288,281983.0,260848.0,7.243112,7.267238,7.248526,1813154,70,27296,480710
43,4M,deflate,Spark,0.301247,0.028998,4194288,276466.0,333085.0,11.021239,10.93955,7.248526,1813154,70,27296,480710
43,4M,lz4,Spark,0.020246,0.022412,4194288,528642.0,477374.0,7.374716,7.495389,7.248526,1813154,70,27296,480710
5,4M,gzip,Spark,0.042337,0.025415,4194233,206288.0,170170.0,16.674922,16.57482,7.621815,318046,140,28123,2469219
5,4M,deflate,Spark,0.230252,0.025235,4194233,200230.0,345858.0,27.193436,26.726668,7.621815,318046,140,28123,2469219
5,4M,lz4,Spark,0.014622,0.015999,4194233,344290.0,250632.0,17.412863,17.377541,7.621815,318046,140,28123,2469219
39,4M,gzip,Spark,0.049968,0.025409,4194210,264582.0,231511.0,2.572435,2.506953,7.060399,1850405,33,26378,480412
39,4M,deflate,Spark,0.298341,0.027732,4194210,262587.0,255598.0,3.84542,3.627188,7.060399,1850405,33,26378,480412
39,4M,lz4,Spark,0.020099,0.015445,4194210,503815.0,452097.0,2.580832,2.659814,7.060399,1850405,33,26378,480412
40,4M,gzip,Spark,0.050747,0.024891,4194247,276608.0,233436.0,2.531644,2.457543,7.046162,1854829,32,27377,468015
40,4M,deflate,Spark,0.300407,0.029551,4194247,273094.0,255430.0,3.781846,3.546084,7.046162,1854829,32,27377,468015
40,4M,lz4,Spark,0.020012,0.019147,4194247,526110.0,452184.0,2.552297,2.60844,7.046162,1854829,32,27377,468015
38,4M,gzip,Spark,0.050782,0.028524,4194270,279271.0,237302.0,3.189718,3.148024,7.00842,1865140,38,26811,451528
38,4M,deflate,Spark,0.304889,0.02968,4194270,276551.0,269224.0,4.78374,4.664416,7.00842,1865140,38,26811,451528
38,4M,lz4,Spark,0.021151,0.018005,4194270,531885.0,477037.0,3.24667,3.377808,7.00842,1865140,38,26811,451528
52,4M,gzip,Spark,0.0483,0.025659,4194206,250651.0,237147.0,3.412157,3.388243,6.807506,1748425,42,24244,455208
52,4M,deflate,Spark,0.299799,0.028006,4194206,249937.0,267829.0,4.83942,4.553216,6.807506,1748425,42,24244,455208
52,4M,lz4,Spark,0.02119,0.014402,4194206,484875.0,468153.0,3.453693,3.395372,6.807506,1748425,42,24244,455208
70,4M,gzip,Spark,0.050761,0.026272,4194238,272155.0,249400.0,2.937182,2.739219,6.7098,1742980,30,26565,455803
70,4M,deflate,Spark,0.303561,0.028643,4194238,267550.0,272598.0,4.172562,3.934835,6.7098,1742980,30,26565,455803
70,4M,lz4,Spark,0.020672,0.018923,4194238,506561.0,481313.0,2.798272,2.85898,6.7098,1742980,30,26565,455803
16,4M,gzip,Spark,0.057483,0.026965,4194288,424793.0,616526.0,11.65473,11.616522,5.064341,197781,115,17602,1591720
16,4M,deflate,Spark,0.370949,0.032527,4194288,376240.0,643617.0,18.518588,18.15648,5.064341,197781,115,17602,1591720
16,4M,lz4,Spark,0.024068,0.015519,4194288,685019.0,980178.0,12.065972,12.186065,5.064341,197781,115,17602,1591720
6,4M,gzip,Spark,0.048679,0.027236,4194291,226577.0,180399.0,1.948082,1.909974,6.952349,1652067,13,28183,781049
6,4M,deflate,Spark,0.281742,0.027442,4194291,241514.0,197874.0,2.90077,2.66993,6.952349,1652067,13,28183,781049
6,4M,lz4,Spark,0.018655,0.016035,4194291,461186.0,460304.0,1.942893,2.00262,6.952349,1652067,13,28183,781049
15,4M,gzip,Spark,0.051413,0.024839,4194206,246959.0,214125.0,7.997845,7.932104,7.417293,1476111,64,25958,853070
15,4M,deflate,Spark,0.286822,0.029483,4194206,256570.0,299442.0,12.248771,12.18396,7.417293,1476111,64,25958,853070
15,4M,lz4,Spark,0.018366,0.016407,4194206,499106.0,512868.0,8.281578,8.297031,7.417293,1476111,64,25958,853070
32,4M,gzip,Spark,0.045688,0.022155,4194293,226254.0,196560.0,7.955743,7.866849,6.906146,1575900,64,28213,829425
32,4M,deflate,Spark,0.266638,0.027515,4194293,239277.0,277656.0,12.201048,11.924983,6.906146,1575900,64,28213,829425
32,4M,lz4,Spark,0.017666,0.016857,4194293,442718.0,465915.0,8.009514,8.272629,6.906146,1575900,64,28213,829425
48,4M,gzip,Spark,0.052144,0.025294,4194300,257309.0,209771.0,8.113713,8.071228,7.386246,1446982,64,25494,886230
48,4M,deflate,Spark,0.285015,0.029273,4194300,264224.0,295680.0,12.417558,12.302499,7.386246,1446982,64,25494,886230
48,4M,lz4,Spark,0.02177,0.017871,4194300,516515.0,530894.0,8.409912,8.31901,7.386246,1446982,64,25494,886230
54,4M,gzip,Spark,0.051146,0.02534,4194275,246124.0,193802.0,3.784259,3.729166,6.683199,1506104,39,30729,952855
54,4M,deflate,Spark,0.2733,0.027993,4194275,257889.0,235247.0,5.690496,5.432723,6.683199,1506104,39,30729,952855
54,4M,lz4,Spark,0.018627,0.014817,4194275,502956.0,527966.0,3.865403,4.09091,6.683199,1506104,39,30729,952855
29,4M,gzip,Spark,0.049235,0.026274,4194211,245168.0,228248.0,9.232718,9.111654,7.053513,1500535,67,26883,835318
29,4M,deflate,Spark,0.276728,0.028002,4194211,253751.0,321979.0,14.053912,13.834729,7.053513,1500535,67,26883,835318
29,4M,lz4,Spark,0.021817,0.017938,4194211,479116.0,538231.0,9.37665,9.520055,7.053513,1500535,67,26883,835318
64,4M,gzip,Spark,0.051748,0.02554,4194303,269498.0,187331.0,3.71931,3.778829,6.688093,1518553,39,28226,927517
64,4M,deflate,Spark,0.282014,0.028308,4194303,274317.0,229385.0,5.5438,5.367398,6.688093,1518553,39,28226,927517
64,4M,lz4,Spark,0.020743,0.020214,4194303,543734.0,484604.0,3.822588,3.900901,6.688093,1518553,39,28226,927517
62,4M,gzip,Spark,0.050894,0.026026,4194247,224996.0,175644.0,1.161497,1.060466,7.156152,1724829,9,27485,683596
62,4M,deflate,Spark,0.289474,0.03008,4194247,242024.0,183932.0,1.673859,1.499908,7.156152,1724829,9,27485,683596
62,4M,lz4,Spark,0.02015,0.020671,4194247,478408.0,477886.0,1.093068,1.109419,7.156152,1724829,9,27485,683596
60,4M,gzip,Spark,0.051897,0.026235,4194244,255273.0,203015.0,8.204116,8.250668,6.971211,1541346,64,28972,870942
60,4M,deflate,Spark,0.275488,0.029663,4194244,257086.0,289573.0,12.257722,12.084065,6.971211,1541346,64,28972,870942
60,4M,lz4,Spark,0.017268,0.017614,4194244,508220.0,517073.0,8.28377,8.382332,6.971211,1541346,64,28972,870942
37,4M,gzip,Spark,0.051247,0.025954,4194247,228519.0,170988.0,1.747988,1.706222,6.549473,1435594,12,30744,1058689
37,4M,deflate,Spark,0.258223,0.029055,4194247,233498.0,192487.0,2.561567,2.375392,6.549473,1435594,12,30744,1058689
37,4M,lz4,Spark,0.021431,0.018156,4194247,490392.0,490356.0,1.751257,1.77007,6.549473,1435594,12,30744,1058689
68,4M,gzip,Spark,0.052839,0.024472,4194255,248423.0,190204.0,1.382545,1.339525,7.196788,1553474,11,28347,909853
68,4M,deflate,Spark,0.277349,0.029481,4194255,251333.0,209279.0,2.08622,1.851947,7.196788,1553474,11,28347,909853
68,4M,lz4,Spark,0.020782,0.017928,4194255,525495.0,594836.0,1.354026,1.374347,7.196788,1553474,11,28347,909853
21,4M,gzip,Spark,0.050159,0.025804,4194206,241589.0,188139.0,2.045768,1.971942,6.890299,1508986,14,29692,954283
21,4M,deflate,Spark,0.270497,0.029761,4194206,245068.0,213166.0,2.946142,2.7245,6.890299,1508986,14,29692,954283
21,4M,lz4,Spark,0.022492,0.020988,4194206,509252.0,558347.0,2.005765,1.996073,6.890299,1508986,14,29692,954283
13,4M,gzip,Spark,0.047515,0.026604,4194245,232808.0,181097.0,2.009358,1.946858,6.512948,1401859,14,32073,1090028
13,4M,deflate,Spark,0.256836,0.028796,4194245,235635.0,204651.0,2.988664,2.73326,6.512948,1401859,14,32073,1090028
13,4M,lz4,Spark,0.020377,0.019732,4194245,488963.0,472544.0,1.993011,2.008583,6.512948,1401859,14,32073,1090028
82,4M,gzip,Spark,0.048398,0.025253,4194258,236159.0,170967.0,3.442711,3.412437,5.428249,1260015,37,28354,937963
82,4M,deflate,Spark,0.260359,0.028209,4194258,220504.0,204032.0,5.015373,4.898241,5.428249,1260015,37,28354,937963
82,4M,lz4,Spark,0.019779,0.016581,4194258,482247.0,399449.0,3.503105,3.5327,5.428249,1260015,37,28354,937963
61,4M,gzip,Spark,0.050609,0.025301,4194257,232463.0,174739.0,2.009751,1.985756,6.729317,1492482,13,30167,978517
61,4M,deflate,Spark,0.267174,0.028479,4194257,237973.0,200029.0,3.000699,2.741377,6.729317,1492482,13,30167,978517
61,4M,lz4,Spark,0.02011,0.015697,4194257,500809.0,511408.0,2.001039,1.993722,6.729317,1492482,13,30167,978517
46,4M,gzip,Spark,0.051816,0.026545,4194298,235811.0,180247.0,1.783124,1.727675,6.988519,1506507,12,28866,970270
46,4M,deflate,Spark,0.268953,0.02843,4194298,241475.0,202553.0,2.609317,2.386708,6.988519,1506507,12,28866,970270
46,4M,lz4,Spark,0.021597,0.019853,4194298,508985.0,528637.0,1.751403,1.778582,6.988519,1506507,12,28866,970270
99,4M,gzip,Spark,0.048389,0.028013,4194244,230191.0,170034.0,1.120042,1.087332,7.17278,1571123,9,28475,880395
99,4M,deflate,Spark,0.272849,0.030271,4194244,238857.0,186419.0,1.697241,1.48085,7.17278,1571123,9,28475,880395
99,4M,lz4,Spark,0.019641,0.015947,4194244,512479.0,479034.0,1.071004,1.116267,7.17278,1571123,9,28475,880395
10,4M,gzip,Spark,0.048993,0.025879,4194264,234293.0,191326.0,2.024066,1.951486,7.06968,1626719,13,28556,812755
10,4M,deflate,Spark,0.283112,0.029589,4194264,247131.0,210560.0,2.95618,2.730557,7.06968,1626719,13,28556,812755
10,4M,lz4,Spark,0.019904,0.0152,4194264,473817.0,459973.0,1.998403,2.049627,7.06968,1626719,13,28556,812755
2,4M,gzip,Spark,0.046542,0.0264,4194265,208453.0,159065.0,1.137945,1.097553,7.205957,1712396,9,27238,705588
2,4M,deflate,Spark,0.265204,0.02773,4194265,225225.0,169853.0,1.682875,1.484918,7.205957,1712396,9,27238,705588
2,4M,lz4,Spark,0.020539,0.022031,4194265,427211.0,441076.0,1.120574,1.119467,7.205957,1712396,9,27238,705588
85,4M,gzip,Spark,0.052813,0.026391,4194254,247220.0,186707.0,1.131411,1.088518,7.055273,1556031,9,28195,911201
85,4M,deflate,Spark,0.281428,0.028188,4194254,250505.0,201004.0,1.704205,1.512683,7.055273,1556031,9,28195,911201
85,4M,lz4,Spark,0.02046,0.017964,4194254,524700.0,531485.0,1.106849,1.178472,7.055273,1556031,9,28195,911201
22,4M,gzip,Spark,0.050832,0.027107,4194241,223270.0,171790.0,2.022904,1.970142,6.813741,1589102,13,28572,863578
22,4M,deflate,Spark,0.272803,0.029279,4194241,232719.0,192219.0,2.982391,2.748521,6.813741,1589102,13,28572,863578
22,4M,lz4,Spark,0.020833,0.020401,4194241,456564.0,458090.0,2.033424,2.014227,6.813741,1589102,13,28572,863578
28,4M,gzip,Spark,0.050602,0.026773,4194255,240371.0,186444.0,2.113845,2.026283,6.911143,1592976,13,28371,860991
28,4M,deflate,Spark,0.280325,0.029135,4194255,251086.0,206175.0,2.957058,2.738578,6.911143,1592976,13,28371,860991
28,4M,lz4,Spark,0.017877,0.017291,4194255,476090.0,465570.0,2.016981,2.018783,6.911143,1592976,13,28371,860991
50,4M,gzip,Spark,0.049263,0.02517,4194216,226104.0,173107.0,2.043467,1.994681,6.796468,1542809,14,29360,916322
50,4M,deflate,Spark,0.263379,0.030615,4194216,234772.0,195318.0,3.003185,2.761094,6.796468,1542809,14,29360,916322
50,4M,lz4,Spark,0.021113,0.015432,4194216,457619.0,466607.0,1.994672,2.026647,6.796468,1542809,14,29360,916322
11,4M,gzip,Spark,0.051337,0.026381,4194187,244072.0,195583.0,2.047321,1.976051,6.998175,1542481,13,29053,920362
11,4M,deflate,Spark,0.275199,0.029621,4194187,253267.0,218380.0,2.953757,2.715514,6.998175,1542481,13,29053,920362
11,4M,lz4,Spark,0.021054,0.019002,4194187,507058.0,542536.0,2.03353,2.038054,6.998175,1542481,13,29053,920362
71,4M,gzip,Spark,0.049003,0.025698,4194233,224002.0,172022.0,2.016481,1.951488,7.140318,1616007,13,28568,828422
71,4M,deflate,Spark,0.270167,0.028753,4194233,235333.0,193302.0,2.981923,2.740785,7.140318,1616007,13,28568,828422
71,4M,lz4,Spark,0.021398,0.0233,4194233,463285.0,448328.0,2.042924,2.026372,7.140318,1616007,13,28568,828422
56,4M,gzip,Spark,0.04763,0.026425,4194296,221669.0,173948.0,2.029263,1.960642,7.155586,1624509,13,28016,821530
56,4M,deflate,Spark,0.263369,0.028726,4194296,231763.0,195555.0,2.972217,2.730199,7.155586,1624509,13,28016,821530
56,4M,lz4,Spark,0.020872,0.020335,4194296,446463.0,477490.0,2.011226,2.006752,7.155586,1624509,13,28016,821530
66,4M,gzip,Spark,0.051176,0.026795,4194215,243083.0,193138.0,2.020304,1.971727,6.95257,1543476,13,29082,918622
66,4M,deflate,Spark,0.274537,0.02812,4194215,253930.0,216992.0,2.984877,2.777245,6.95257,1543476,13,29082,918622
66,4M,lz4,Spark,0.021575,0.016471,4194215,512945.0,494920.0,2.021778,2.009236,6.95257,1543476,13,29082,918622
93,4M,gzip,Spark,0.049305,0.026753,4194160,226113.0,173951.0,2.100663,2.09857,6.54144,1545112,14,29333,913422
93,4M,deflate,Spark,0.268882,0.029686,4194160,234919.0,195890.0,3.043399,2.781321,6.54144,1545112,14,29333,913422
93,4M,lz4,Spark,0.020943,0.017265,4194160,457893.0,469968.0,2.02551,2.06028,6.54144,1545112,14,29333,913422
53,4M,gzip,Spark,0.063699,0.02977,4194207,480262.0,737877.0,13.039113,13.170815,4.491943,169933,121,15019,1359996
53,4M,deflate,Spark,0.418814,0.031781,4194207,425064.0,750838.0,20.636053,20.184716,4.491943,169933,121,15019,1359996
53,4M,lz4,Spark,0.023606,0.020451,4194207,771510.0,1176668.0,13.511647,13.61185,4.491943,169933,121,15019,1359996
42,4M,gzip,Spark,0.052271,0.027651,4193843,270744.0,204180.0,7.645591,7.624733,6.788007,1497602,58,27679,931333
42,4M,deflate,Spark,0.284647,0.028313,4193843,276009.0,284677.0,11.587349,11.465754,6.788007,1497602,58,27679,931333
42,4M,lz4,Spark,0.018514,0.017007,4193843,541652.0,478096.0,7.946426,8.119005,6.788007,1497602,58,27679,931333
59,4M,gzip,Spark,0.052867,0.025646,4194229,259293.0,198971.0,3.843524,3.793611,6.830142,1571595,39,28623,865326
59,4M,deflate,Spark,0.283812,0.028607,4194229,268714.0,240438.0,5.638151,5.431102,6.830142,1571595,39,28623,865326
59,4M,lz4,Spark,0.01972,0.016943,4194229,534864.0,517164.0,3.933144,3.947405,6.830142,1571595,39,28623,865326
33,4M,gzip,Spark,0.049516,0.025409,4194233,236154.0,199523.0,8.550191,8.415254,7.239704,1625640,65,25862,742803
33,4M,deflate,Spark,0.283239,0.027676,4194233,248872.0,284031.0,12.850138,12.776469,7.239704,1625640,65,25862,742803
33,4M,lz4,Spark,0.016672,0.020003,4194233,478646.0,471967.0,8.733561,8.832628,7.239704,1625640,65,25862,742803
23,4M,gzip,Spark,0.049293,0.025924,4194211,218937.0,172708.0,1.777137,1.727983,7.183498,1697477,12,27188,732964
23,4M,deflate,Spark,0.286968,0.027596,4194211,236099.0,187840.0,2.631738,2.413378,7.183498,1697477,12,27188,732964
23,4M,lz4,Spark,0.019838,0.018066,4194211,464948.0,476890.0,1.774432,1.82335,7.183498,1697477,12,27188,732964
74,4M,gzip,Spark,0.046837,0.024662,4194297,242555.0,182572.0,8.193882,8.161367,7.188143,1602801,64,17338,755847
74,4M,deflate,Spark,0.280541,0.030461,4194297,253923.0,266116.0,12.477335,12.090368,7.188143,1602801,64,17338,755847
74,4M,lz4,Spark,0.02199,0.023139,4194297,484960.0,425306.0,8.383537,8.567815,7.188143,1602801,64,17338,755847
12,4M,gzip,Spark,0.049841,0.024295,4194192,247687.0,193446.0,3.98578,3.837464,6.784535,1572757,39,28416,828306
12,4M,deflate,Spark,0.279365,0.028454,4194192,250744.0,234047.0,5.718922,5.511597,6.784535,1572757,39,28416,828306
12,4M,lz4,Spark,0.021408,0.015538,4194192,494658.0,486020.0,3.936882,4.022535,6.784535,1572757,39,28416,828306
41,4M,gzip,Spark,0.049123,0.028028,4194264,227096.0,175004.0,2.023169,1.97478,6.959064,1625469,13,28240,819183
41,4M,deflate,Spark,0.271613,0.029227,4194264,237164.0,196192.0,2.96955,2.731382,6.959064,1625469,13,28240,819183
41,4M,lz4,Spark,0.01835,0.021967,4194264,466669.0,455311.0,2.034214,2.047349,6.959064,1625469,13,28240,819183
27,4M,gzip,Spark,0.053071,0.025657,4194288,251160.0,190966.0,2.096917,1.98167,6.7139,1441630,14,30802,1043236
27,4M,deflate,Spark,0.27468,0.02975,4194288,254845.0,212886.0,2.993249,2.76407,6.7139,1441630,14,30802,1043236
27,4M,lz4,Spark,0.020172,0.020669,4194288,529977.0,545533.0,2.034742,2.09079,6.7139,1441630,14,30802,1043236
79,4M,gzip,Spark,0.049592,0.027758,4194183,229070.0,169929.0,2.049497,2.021482,6.579415,1553234,13,30150,909914
79,4M,deflate,Spark,0.271482,0.03023,4194183,239794.0,189816.0,2.988766,2.799517,6.579415,1553234,13,30150,909914
