BuildTreeFromTemplateTime,ChunkId,ChunkSize,Compressor,File,MatchTemplateTime,Original Compress Time,Original Decompress Time,Original Size,Original Size Compreseed,Prep: Total compressed size,Prep: Total compression time,Prep: Total decompression time,PreprocessingTime,TemplateSize,UniqueNumTemplates,UniqueNumVariables,VariableSize
6.73241,44,256K,lz4,Thunderbird,12.02171,0.041152,0.040417,262035,41365.0,63900.0,20.967884,20.97985,12.413727,77284,39,230,37747
6.73241,45,256K,gzip,Thunderbird,5.062867,0.043052,0.04189,262016,34924.0,67801.0,58.168958,58.265053,5.541214,85818,330,576,30287
6.73241,45,256K,deflate,Thunderbird,5.062867,0.059742,0.045319,262016,33913.0,222581.0,64.217587,64.164122,5.541214,85818,330,576,30287
6.73241,45,256K,lz4,Thunderbird,5.062867,0.04182,0.040704,262016,46059.0,65264.0,58.292367,58.546117,5.541214,85818,330,576,30287
6.73241,46,256K,gzip,Thunderbird,2.858319,0.041535,0.042016,262040,10403.0,16206.0,11.870268,11.859485,3.220262,115025,23,62,63016
6.73241,46,256K,deflate,Thunderbird,2.858319,0.05259,0.043562,262040,10428.0,47167.0,12.717565,12.725311,3.220262,115025,23,62,63016
6.73241,46,256K,lz4,Thunderbird,2.858319,0.042245,0.042164,262040,17015.0,20552.0,11.928004,11.902888,3.220262,115025,23,62,63016
6.73241,47,256K,gzip,Thunderbird,0.563052,0.0416,0.041118,261863,9667.0,14634.0,8.636583,8.597898,0.935499,113117,22,318,27933
6.73241,47,256K,deflate,Thunderbird,0.563052,0.05394,0.043106,261863,9844.0,36818.0,9.248844,9.229302,0.935499,113117,22,318,27933
6.73241,47,256K,lz4,Thunderbird,0.563052,0.040618,0.041144,261863,17920.0,19308.0,8.611709,8.641305,0.935499,113117,22,318,27933
6.73241,48,256K,gzip,Thunderbird,9.907616,0.04195,0.042921,262076,14790.0,17297.0,7.889244,7.8743,10.267646,97112,15,109,37450
